,Web ID,Region,Reported Date,Reported Year,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Location Coordinates,Migration Route,URL,UNSD Geographical Grouping,Source Quality
4534,44170,Sub-Saharan Africa,2017-09-25,2017,Sep,1,0,1,1,1,1,1,Health Condition,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"7.986535000000, 16.974168900000",Unknown,Unknown,Western Africa,2
4535,43827,US-Mexico Border,2017-09-24,2017,Sep,1,0,1,1,1,1,1,Drowning,"RÃ­o Bravo, Ãjido Cavazos, Reynosa, Tamaulipas, Mexico",El MaÃ±ana,"26.085072746574, -98.264421131494",Central America to US,http://bit.ly/2yCSQs9,Central America,1
4536,43770,Mediterranean,2017-09-24,2017,Sep,2,0,2,4,1,2,1,Gassed,"Sewage system under border fence, Beni Enzar, Morocco, at the border with Melilla, Spain","Caminando Fronteras, El Faro de Melilla","35.268594995463, -2.937238993115",Western Mediterranean,http://bit.ly/2hpDByE,Uncategorized,4
4537,44169,North Africa,2017-09-23,2017,Sep,3,0,3,1,1,3,1,Starvation,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.665039060000, 27.887942670000",Unknown,Unknown,Northern Africa,2
4538,43826,Southeast Asia,2017-09-23,2017,Sep,1,2,3,1,1,1,1,Drowning,"Tanjung Balau Johor Bahru, Malaysia",IOM Indonesia,"1.623398922030, 104.357575130370",Unknown,http://bit.ly/2k5vJ6c,South-eastern Asia,4
4539,43768,US-Mexico Border,2017-09-22,2017,Sep,1,0,1,1,1,1,1,Starvation,"Hospital in Eagle Pass, after being found in Stone Ranch, El Indio, Maverick County, Texas, USA",ZÃ³calo,"28.711853326198, -100.491968299410",Central America to US,"http://bit.ly/2wNloSf, http://bit.ly/2wO763N",Northern America,3
4540,44168,North Africa,2017-09-22,2017,Sep,2,0,2,1,1,2,1,harsh_weather,"Sudan, near the border with Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"32.958984380000, 21.770021740000",Unknown,Unknown,Northern Africa,2
4541,43767,Europe,2017-09-22,2017,Sep,24,14,38,40,1,1,1,Drowning,"Black Sea, off the coast of Kocaeli, Turkey","IOM Turkey, Turkish Coast Guard Command","41.477695538355, 30.277028112500",Unknown,Unknown,Western Asia,5
4542,44505,South Asia,2017-09-22,2017,Sep,1,0,1,1,1,1,1,Murdered,"Jiroft, Kerman province, Iran",IOM Afghanistan,"28.675112400000, 57.737156900000",Unknown,Unknown,Southern Asia,4
4543,43769,US-Mexico Border,2017-09-22,2017,Sep,1,0,1,1,1,1,1,Drowning,"RÃ­o Bravo, near Miguel AlemÃ¡n, Tamaulipas, Mexico",El Diario de Ciudad Victoria,"27.628113352704, -99.632855407471",Central America to US,http://bit.ly/2fkLYan,Central America,1
4544,49498,South Asia,2017-09-21,2017,Sep,5,0,5,1,1,5,1,Murdered,"Yazd Province, Iran ",Mixed Migration Monitoring Mechanism Initiative (4mi),"31.787021000000, 54.843835000000",Unknown,http://www.mixedmigration.org/4mi/,Southern Asia,2
4545,43766,US-Mexico Border,2017-09-21,2017,Sep,1,0,1,1,1,1,1,Drowning,"RÃ­o Bravo, near Ranch Leonard, Eagle Pass, Texas, USA",ZÃ³calo,"28.709030380718, -100.510207320720",Central America to US,"http://bit.ly/2xuJ6A1, http://bit.ly/2xGdSrS",Northern America,3
4546,43765,Central America,2017-09-21,2017,Sep,2,0,2,1,1,2,1,Accident,"Train tracks, HÃ©rcules, QuerÃ©taro, Mexico",Noticias,"20.600632900000, -100.358912500000",Central America to US,http://bit.ly/2jVFqUL,Central America,1
4547,43996,US-Mexico Border,2017-09-21,2017,Sep,1,0,1,1,1,1,1,Drowning,"RÃ­o Bravo, Webb County, Texas, USA",El Comercio / 1800migrante,"27.497009423330, -99.526331778467",Central America to US,"http://bit.ly/2jVrbQa, http://bit.ly/2zknI0z",Northern America,3
4548,44167,North Africa,2017-09-20,2017,Sep,5,0,5,1,1,5,1,Starvation,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"25.620117190000, 18.656979770000",Unknown,Unknown,Northern Africa,2
4549,43825,Middle East,2017-09-20,2017,Sep,1,0,1,1,1,1,1,Murdered,"Syrian/Turkish border, Idlib province",Syrian Observatory for Human Rights,"36.077673009297, 36.387718862109",Unknown,http://www.syriahr.com/en/?p=74596,Western Asia,4
4550,44166,North Africa,2017-09-20,2017,Sep,1,0,1,1,1,1,1,Murdered,Egypt-Libya border,Mixed Migration Monitoring Mechanism Initiative (4Mi),"24.981536870000, 30.664494070000",Unknown,Unknown,Northern Africa,2
4551,43890,Southeast Asia,2017-09-20,2017,Sep,1,0,1,1,1,1,1,Presumed drowning,"Naf River, Hila Union near Gadimura, Teknaf, Bangladesh",Bangladeshi Police/OHCHR,"20.862339281414, 92.313856581250",Unknown,http://bit.ly/2z0uM1J,South-eastern Asia,5
4552,43764,Mediterranean,2017-09-20,2017,Sep,7,90,97,40,1,1,1,Presumed drowning,"Off the coast of Zuwara, Libya",IOM Libya,"33.571206001856, 12.390651451562",Central Mediterranean,Unknown,Uncategorized,4
4553,44163,North Africa,2017-09-19,2017,Sep,3,0,3,1,3,1,1,harsh_weather,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"22.609863280000, 29.200423170000",Unknown,Unknown,Northern Africa,2
4554,44162,North Africa,2017-09-19,2017,Sep,1,0,1,1,1,1,1,Health Condition,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.534667970000, 24.297353380000",Unknown,Unknown,Northern Africa,2
4555,44495,South Asia,2017-09-19,2017,Sep,1,0,1,1,1,1,1,Accident,"Jiroft, Kerman province, Iran",IOM Afghanistan,"28.675112400000, 57.737156900000",Unknown,Unknown,Southern Asia,4
4556,44501,South Asia,2017-09-19,2017,Sep,1,0,1,1,1,1,1,Accident,"Jiroft, Kerman province, Iran",IOM Afghanistan,"28.675112400000, 57.737156900000",Unknown,Unknown,Southern Asia,4
4557,44161,Sub-Saharan Africa,2017-09-19,2017,Sep,1,0,1,1,1,1,1,Accident,"Bambara Maounde, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-2.785450200000, 15.849390900000",Unknown,Unknown,Western Africa,2
4558,44494,South Asia,2017-09-19,2017,Sep,1,0,1,1,1,1,1,Accident,"Jiroft, Kerman province, Iran",IOM Afghanistan,"28.675112400000, 57.737156900000",Unknown,Unknown,Southern Asia,4
4559,43846,South Asia,2017-09-19,2017,Sep,23,0,23,1,1,1,1,Murdered,"Highway near Shiraz, Fars province, Iran","EASO Social Media Monitoring Reports, Al Arabiya, TRT","29.768349432693, 52.696308063281",Unknown,"http://bit.ly/2yobya9, http://bit.ly/2hMKGcI",Southern Asia,3
4560,44499,South Asia,2017-09-19,2017,Sep,1,0,1,1,1,1,1,Accident,"Jiroft, Kerman province, Iran",IOM Afghanistan,"28.675112400000, 57.737156900000",Unknown,Unknown,Southern Asia,4
4561,44165,North Africa,2017-09-19,2017,Sep,3,0,3,1,1,1,1,Starvation,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"26.235351560000, 19.901376430000",Unknown,Unknown,Northern Africa,2
4562,43889,Southeast Asia,2017-09-19,2017,Sep,1,0,1,1,1,1,1,Presumed drowning,"Naf River, Noyapara Area, Sabrang Union, Teknaf, Bangladesh",Bangladeshi Police/OHCHR,"20.837211168020, 92.324994481104",Unknown,http://bit.ly/2z0uM1J,South-eastern Asia,5
4563,44498,South Asia,2017-09-19,2017,Sep,1,0,1,1,1,1,1,Accident,"Jiroft, Kerman province, Iran",IOM Afghanistan,"28.675112400000, 57.737156900000",Unknown,Unknown,Southern Asia,4
4564,44164,North Africa,2017-09-19,2017,Sep,2,0,2,1,1,2,1,Starvation,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"27.927246090000, 17.675754930000",Unknown,Unknown,Northern Africa,2
4565,44503,South Asia,2017-09-19,2017,Sep,1,0,1,1,1,1,1,Accident,"Jiroft, Kerman province, Iran",IOM Afghanistan,"28.675112400000, 57.737156900000",Unknown,Unknown,Southern Asia,4
4566,49497,South Asia,2017-09-18,2017,Sep,5,0,5,1,1,1,1,Health Condition,"West Azerbaijan province, Iran near border with Turkey",Mixed Migration Monitoring Mechanism Initiative (4mi),"38.543139000000, 44.605820000000",Unknown,http://www.mixedmigration.org/4mi/,Southern Asia,2
4567,43760,Caribbean,2017-09-18,2017,Sep,9,7,16,8,1,4,1,Drowning,"RÃ­o Guayubincito, MartÃ­n GarcÃ­a, Dominican Republic, near the border with Haiti","IOM Dominican Republic, Hoy Digital","19.591263900000, -71.398765800000",Unknown,"http://bit.ly/2xh6ssC, http://bit.ly/2xqiPEJ, http://bit.ly/2yu33Gs",Caribbean,4
4568,44160,Sub-Saharan Africa,2017-09-18,2017,Sep,2,0,2,1,1,1,1,Accident,"Sevare, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-4.095103800000, 14.524102200000",Unknown,Unknown,Western Africa,2
4569,44159,Sub-Saharan Africa,2017-09-18,2017,Sep,1,0,1,1,1,1,1,Post-partum complications,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"7.986535000000, 16.974168900000",Unknown,Unknown,Western Africa,2
4570,44158,US-Mexico Border,2017-09-18,2017,Sep,1,0,1,1,1,1,1,Drowning,"All American Canal, Drop 3, Holtville, Imperial County, California ",Hidalgo County Sheriff's Office,"32.737316100000, -115.164882500000",Central America to US,Unknown,Northern America,5
4571,43692,US-Mexico Border,2017-09-17,2017,Sep,2,0,2,7,1,1,1,Accident,"San Ysidro Port of Entry, border crossing between Tijuana and San Diego, California, USA",U.S. Border Patrol,"32.543484958242, -117.030283212660",Central America to US,http://bit.ly/2fbpdWc,Northern America,5
4572,44491,South Asia,2017-09-17,2017,Sep,1,0,1,1,1,1,1,Accident,"Kerman province, Iran",IOM Afghanistan,"29.485008900000, 57.643904800000",Unknown,Unknown,Southern Asia,4
4573,44490,South Asia,2017-09-16,2017,Sep,1,0,1,1,1,1,1,Accident,"Kerman province, Iran",IOM Afghanistan,"29.485008900000, 57.643904800000",Unknown,Unknown,Southern Asia,4
4574,51452,South Asia,2017-09-16,2017,Sep,1,0,1,1,1,1,1,harsh_weather,"Near Mashkel, Balochistan, Pakistan",Mixed Migration Monitoring Mechanism (4mi),"28.491897336385, 62.494820790499",Unknown,http://www.mixedmigration.org/4mi/,Southern Asia,2
4575,44483,South Asia,2017-09-16,2017,Sep,1,0,1,1,1,1,1,Accident,"Laristan province, Iran",IOM Afghanistan,"33.581839400000, 48.398818600000",Unknown,Unknown,Southern Asia,4
4576,44156,North Africa,2017-09-16,2017,Sep,1,0,1,1,1,1,1,Accident,Libya-Sudan border,Mixed Migration Monitoring Mechanism Initiative (4Mi),"24.999978410000, 21.311961860000",Unknown,Unknown,Northern Africa,2
4577,44488,South Asia,2017-09-16,2017,Sep,1,0,1,1,1,1,1,Accident,"Kerman province, Iran",IOM Afghanistan,"29.485008900000, 57.643904800000",Unknown,Unknown,Southern Asia,4
4578,44487,South Asia,2017-09-16,2017,Sep,1,0,1,1,1,1,1,Accident,"Kerman province, Iran",IOM Afghanistan,"29.485008900000, 57.643904800000",Unknown,Unknown,Southern Asia,4
4579,43845,US-Mexico Border,2017-09-16,2017,Sep,1,0,1,1,1,1,1,Unknown,"Pima County, Arizona",Pima County Office of the Medical Examiner,"31.717425000000, -112.202435800000",Central America to US,http://www.humaneborders.info/,Northern America,5
4580,49456,South Asia,2017-09-16,2017,Sep,1,0,1,1,1,1,1,harsh_weather,"Near Mashkel, Balochistan, Pakistan",Mixed Migration Monitoring Mechanism Initiative (4mi),"28.734225000000, 62.395495000000",Unknown,http://www.mixedmigration.org/4mi/,Southern Asia,2
4581,44486,South Asia,2017-09-16,2017,Sep,1,0,1,1,1,1,1,Accident,"Laristan province, Iran",IOM Afghanistan,"33.581839400000, 48.398818600000",Unknown,Unknown,Southern Asia,4
4582,44485,South Asia,2017-09-16,2017,Sep,1,0,1,1,1,1,1,Accident,"Karaj, Alborz province, Iran",IOM Afghanistan,"35.840018800000, 50.939090600000",Unknown,Unknown,Southern Asia,4
4583,44157,Sub-Saharan Africa,2017-09-16,2017,Sep,1,0,1,1,1,1,1,Starvation,"Unspecified location in the Sahara desert, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.447265630000, 21.146632570000",Unknown,Unknown,Western Africa,2
4584,43887,Southeast Asia,2017-09-15,2017,Sep,3,0,3,1,1,2,1,Presumed drowning,"Naf River, Shah Porir Dwip near Noyapara Area, Sabrang Union, Teknaf, Bangladesh",Bangladeshi Police/OHCHR,"20.785491214666, 92.341804504395",Unknown,http://bit.ly/2z0uM1J,South-eastern Asia,5
4585,43824,Middle East,2017-09-15,2017,Sep,1,0,1,1,1,1,1,Murdered,Unspecified location on the Syrian/Turkish border,Syrian Observatory for Human Rights,"36.007259322816, 36.375959316797",Unknown,http://www.syriahr.com/en/?p=74290,Western Asia,4
4586,43691,Mediterranean,2017-09-15,2017,Sep,3,0,3,139,2,1,1,Unknown,"44km northwest of Tripoli, Libya","Irish Defence Forces, Italian Red Cross","33.622177677794, 12.905693768750",Central Mediterranean,"http://bit.ly/2w2mQfi, http://bit.ly/2h9ukdR, http://bit.ly/2jE3NWU",Uncategorized,4
4587,43888,Southeast Asia,2017-09-15,2017,Sep,1,0,1,1,1,1,1,Presumed drowning,"Naf River, Noyapara Area, Sabrang Union, Teknaf, Bangladesh",Bangladeshi Police/OHCHR,"20.822656121625, 92.326729835596",Unknown,http://bit.ly/2z0uM1J,South-eastern Asia,5
4588,43886,Southeast Asia,2017-09-14,2017,Sep,4,0,4,1,1,3,2,Presumed drowning,"Naf River, near Shah Porir Dwip, Sabrang Union, Teknaf, Bangladesh",Bangladeshi Police/OHCHR,"20.772961038826, 92.346209153564",Unknown,http://bit.ly/2z0uM1J,South-eastern Asia,5
4589,44155,North Africa,2017-09-14,2017,Sep,4,0,4,1,1,4,1,Starvation,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"29.685058590000, 12.875976560000",Unknown,Unknown,Northern Africa,2
4590,44154,North Africa,2017-09-14,2017,Sep,6,0,6,1,1,1,1,harsh_weather,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.106445310000, 29.051517840000",Unknown,Unknown,Northern Africa,2
4591,43956,US-Mexico Border,2017-09-14,2017,Sep,1,0,1,1,1,1,1,Hypothermia,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"31.582572200000, -111.861474900000",Central America to US,http://humaneborders.info/,Northern America,5
4592,43763,Southeast Asia,2017-09-14,2017,Sep,1,0,1,17,1,1,1,Drowning,"Naf River, near Shah Porir Dwip in the Bay of Bengal, Myanmar-Bangladesh border",Reuters,"20.771677015671, 92.356680497559",Unknown,http://reut.rs/2fuiU0p,South-eastern Asia,1
4593,43690,South Asia,2017-09-14,2017,Sep,1,0,1,1,1,1,1,Killed,"Hospital in Cox's Bazar, Bangladesh, after being injured by a landmine blast within 60 meters of the Bangladesh border",Human Rights Watch,"21.416088800000, 92.035798100000",Unknown,http://bit.ly/2xpqlOg,South-eastern Asia,4
4594,49492,South Asia,2017-09-13,2017,Sep,10,0,10,1,2,2,2,Murdered,"Iran, at the border with Turkey ",Mixed Migration Monitoring Mechanism Initiative (4mi),"38.027964000000, 44.758194000000",Unknown,http://www.mixedmigration.org/4mi/,South Asia,2
4595,43689,US-Mexico Border,2017-09-13,2017,Sep,1,0,1,1,1,1,1,Drowning,"RÃ­o Bravo, near Isla del Mudo, Piedras Negras, Coahuila, Mexico",ZÃ³calo,"28.688248824840, -100.509233591300",Central America to US,"http://bit.ly/2x2ahV8, http://bit.ly/2wfpvXj",Central America,3
4596,43885,Southeast Asia,2017-09-13,2017,Sep,9,0,9,1,4,5,1,Presumed drowning,"Naf River, between Shah Porir Dwip and Jaliapara, Teknaf, Bangladesh",Bangladeshi Police/OHCHR,"20.746873825329, 92.355372888916",Unknown,http://bit.ly/2z0uM1J,South-eastern Asia,5
4597,43685,Mediterranean,2017-09-13,2017,Sep,1,6,7,3,1,1,1,Drowning,"41 miles off the coast of AlmerÃ­a, Spain",Salvamento MarÃ­timo,"36.040798831235, -2.618895484766",Western Mediterranean,"http://bit.ly/2y9su0K, http://bit.ly/2x81ssP",Uncategorized,5
4598,44153,North Africa,2017-09-13,2017,Sep,4,0,4,1,1,1,1,harsh_weather,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.853759770000, 28.464013180000",Unknown,Unknown,Northern Africa,2
4599,44152,Sub-Saharan Africa,2017-09-13,2017,Sep,1,0,1,1,1,1,1,Health Condition,"Paga, Ghana, near border with Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-1.111321600000, 10.995639800000",Unknown,Unknown,Western Africa,2
4600,43688,Southeast Asia,2017-09-12,2017,Sep,2,0,2,1,1,2,2,Presumed drowning,"Naf River, between Shah Porir Dwip and Jaliapara, Teknaf, Bangladesh",Bangladeshi Police/OHCHR,"20.758913089765, 92.348678095215",Unknown,http://bit.ly/2z0uM1J,South-eastern Asia,5
4601,43684,Middle East,2017-09-12,2017,Sep,2,0,2,10,1,1,1,Murdered,"Syrian/Turkish border, Idlib province, near Iskenderun, Hatay, Turkey",Syrian Observatory for Human Rights,"36.234765272557, 36.568162971484",Unknown,"http://www.syriahr.com/en/?p=74132, http://bit.ly/2fj08ZR",Western Asia,4
4602,43844,US-Mexico Border,2017-09-12,2017,Sep,1,0,1,1,1,1,1,Unknown,"Pima County, Arizona",Pima County Office of the Medical Examiner,"32.302284200000, -113.008334800000",Central America to US,http://www.humaneborders.info/,Northern America,5
4603,43823,South Asia,2017-09-12,2017,Sep,1,0,1,1,1,1,1,Accident,"Highway between Khash and Iranshar, Sistan and Baluchestan Province, Iran","ehyanews, EASO Social Media Monitoring Reports","27.844231476881, 60.796444981250",Unknown,http://bit.ly/2yG21YB,Southern Asia,3
4604,43843,US-Mexico Border,2017-09-12,2017,Sep,1,0,1,1,1,1,1,Probable hyperthermia,"Pima County, Arizona",Pima County Office of the Medical Examiner,"32.065503700000, -112.018333600000",Central America to US,http://www.humaneborders.info/,Northern America,5
4605,43842,US-Mexico Border,2017-09-11,2017,Sep,1,0,1,1,1,1,1,Unknown,"Pima County, Arizona",Pima County Office of the Medical Examiner,"31.746643900000, -111.986180900000",Central America to US,http://www.humaneborders.info/,Northern America,5
4606,44149,North Africa,2017-09-11,2017,Sep,3,0,3,1,1,3,1,Starvation,Egypt-Libya border,Mixed Migration Monitoring Mechanism Initiative (4Mi),"24.981536870000, 30.664494070000",Unknown,Unknown,Northern Africa,2
4607,43680,Mediterranean,2017-09-11,2017,Sep,1,0,1,1,1,1,1,Unknown,"Body found on the coast near Al Khums, Libya",Libyan Coast Guard via IOM Libya,"32.668277655843, 14.277635765234",Central Mediterranean,Unknown,Uncategorized,5
4608,43884,Southeast Asia,2017-09-11,2017,Sep,1,0,1,1,1,1,1,Presumed drowning,"Body recovered near Baharchhora Union, Teknaf, Bangladesh, near the Bay of Bengal",Bangladeshi Police/OHCHR,"21.078133567212, 92.116476670703",Unknown,http://bit.ly/2z0uM1J,South-eastern Asia,5
4609,43682,Central America,2017-09-11,2017,Sep,1,0,1,1,1,1,1,Accident,"Train tracks near EstaciÃ³n Sufragio, El Fuerte, Sinaloa, Mexico",Debate,"26.066569682800, -108.787124356010",Central America to US,http://bit.ly/2w6spgD,Central America,1
4610,44150,Sub-Saharan Africa,2017-09-11,2017,Sep,2,0,2,1,1,2,1,Health Condition,"Tahoua, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"5.257996800000, 14.890457500000",Unknown,Unknown,Western Africa,2
4611,43681,Mediterranean,2017-09-11,2017,Sep,1,3,3,4,1,1,1,Presumed drowning,Unspecified location in the Gibraltar Strait,Caminando Fronteras via Twitter,"35.960882647666, -5.386543984375",Western Mediterranean,http://bit.ly/2xup0bI,Uncategorized,4
4612,44148,North Africa,2017-09-10,2017,Sep,2,0,2,1,1,2,1,Starvation,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.238281250000, 24.557428430000",Unknown,Unknown,Northern Africa,2
4613,44147,Sub-Saharan Africa,2017-09-10,2017,Sep,2,0,2,1,1,2,1,Starvation,"Paga, Ghana, near border with Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-1.111321600000, 10.995639800000",Unknown,Unknown,Western Africa,2
4614,44146,North Africa,2017-09-10,2017,Sep,2,0,2,1,1,2,1,Health Condition,Egypt-Libya border,Mixed Migration Monitoring Mechanism Initiative (4Mi),"24.981536870000, 30.664494070000",Unknown,Unknown,Northern Africa,2
4615,44145,Sub-Saharan Africa,2017-09-10,2017,Sep,1,0,1,1,1,1,1,Health Condition,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"7.986535000000, 16.974168900000",Unknown,Unknown,Western Africa,2
4616,44143,North Africa,2017-09-09,2017,Sep,3,0,3,1,1,3,1,Starvation,"Unspecified location in the Sahara desert, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"31.267089840000, 25.473343210000",Unknown,Unknown,Northern Africa,2
4617,44142,US-Mexico Border,2017-09-09,2017,Sep,1,0,1,1,1,1,1,Drowning,"East of Bentsen Palm Drive on Old Military Road, Mission, Hidalgo County, Texas, USA",Hidalgo County Sheriff's Office,"26.193316752708, -98.371555559525",Central America to US,Unknown,Northern America,5
